country,date,inflation_rate,mom_change,yoy_change,ma_3m,stddev_12m
China,2005-01-01,67.17809,,,67.1780900000000000,
China,2005-02-01,68.3873,1.80000651998292895800,,67.7826950000000000,0.85504059087858513198
China,2005-03-01,67.77181,-0.90000628771716385900,,67.7790666666666667,0.60463766044907700021
China,2005-04-01,67.5685,-0.29999198781912420500,,67.9092033333333333,0.50478614009631180971
China,2005-05-01,67.43336,-0.20000443993872884600,,67.5912233333333333,0.45638164322198586869
China,2005-06-01,66.89389,-0.80000462679006355300,,67.2985833333333333,0.51619108906489271166
China,2005-07-01,66.89389,0.00000000000000000000,,67.0737133333333333,0.53053230996263150711
China,2005-08-01,67.02768,0.20000331868874720800,,66.9384866666666667,0.51303180722891970470
China,2005-09-01,67.49687,0.69999439037722922800,,67.1394800000000000,0.48111333908965775005
China,2005-10-01,67.76686,0.40000373350645741100,,67.4304700000000000,0.46775429811553368083
China,2005-11-01,67.56356,-0.29999914412442896100,,67.6090966666666667,0.44526609367474145949
China,2005-12-01,67.83382,0.40000852530565292900,,67.7214133333333333,0.43855475780129385703
China,2006-01-01,68.71565,1.29998575931592824900,2.28878195256816619800,68.0376766666666667,0.55103629638673173397
China,2006-02-01,69.05923,0.50000254672698286300,0.98253623114233198300,68.5362333333333333,0.66021912677809960858
China,2006-03-01,68.4377,-0.89999555454064576200,0.98254716821049932100,68.7375266666666667,0.69664657004379765969
China,2006-04-01,68.57458,0.20000672144154464600,1.48897785210564094200,68.6905033333333333,0.73564643814388707933
China,2006-05-01,68.506,-0.10000790380342103400,1.59066669672102947300,68.5060933333333333,0.75098158764652206957
China,2006-06-01,68.16347,-0.50000000000000000000,1.89790128814455251400,68.4146833333333333,0.68310464303473011939
China,2006-07-01,67.95898,-0.29999939850480029800,1.59220819719110370200,68.2094833333333333,0.58849901171359564814
China,2006-08-01,68.16286,0.30000450271619733000,1.69359882365016960200,68.0951033333333333,0.48377532512207533730
China,2006-09-01,68.50367,0.49999369157925591700,1.49162472274640290700,68.2085033333333333,0.43845761121610528308
China,2006-10-01,68.57217,0.09999464262279670600,1.18835371743651690500,68.4129000000000000,0.41538073427679976276
China,2006-11-01,68.77789,0.30000508952830280900,1.79731500234741923000,68.6179100000000000,0.35286976457971778819
China,2006-12-01,69.74078,1.39999933118041277500,2.81122307427180129300,69.0302800000000000,0.46667723330785999237
China,2007-01-01,70.22897,0.70000650982108316000,2.20229307297537024000,69.5825466666666667,0.66413324091471192365
China,2007-02-01,70.93126,1.00000042717414195300,2.71076002440224138000,70.3003366666666667,0.92046970132801155004
China,2007-03-01,70.71846,-0.30000876905330597500,3.33260761247090419500,70.6262300000000000,1.0475669224311971
China,2007-04-01,70.64774,-0.10000217764923048400,3.02321939120881236200,70.7658200000000000,1.1264316932454126
China,2007-05-01,70.85969,0.30000959690996484800,3.43574285464046944800,70.7419633333333333,1.1896395882545369
China,2007-06-01,71.14313,0.40000174993709399500,4.37134435790900903400,70.8835200000000000,1.2100303026132958
China,2007-07-01,71.78342,0.90000257227929105700,5.62757122016840158600,71.2620800000000000,1.2171109135559379
China,2007-08-01,72.64481,1.19998462040398743900,6.57535496603282198000,71.8571200000000000,1.2858876080119275
China,2007-09-01,72.86275,0.30000766744382702600,6.36327951480555713300,72.4303266666666667,1.3230256006487439
China,2007-10-01,73.08134,0.30000240177594175400,6.57580181580953322600,72.8629666666666667,1.2904902427748029
China,2007-11-01,73.59291,0.70000084836977537600,7.00082541060797299800,73.1790000000000000,1.2443560954639077
China,2007-12-01,74.32883,0.99998763467839497000,6.57871907942526596300,73.6676933333333333,1.3486015035322871
China,2008-01-01,75.22079,1.20001888903673043200,7.10792141761441183000,74.3808433333333333,1.5417043599514084
China,2008-02-01,77.17652,2.59998598791637258800,8.80466524914403043200,75.5753800000000000,2.0130975067449860
China,2008-03-01,76.63628,-0.70000564938662691700,8.36814036957252745600,76.3445300000000000,2.1656396444851828
China,2008-04-01,76.71292,0.10000485409782416400,8.58510123607634157900,76.8419066666666667,2.1899695499936163
China,2008-05-01,76.40607,-0.39999781001687851300,7.82727104789761287400,76.5850900000000000,2.0873736226878938
China,2008-06-01,76.25326,-0.19999719917540582800,7.18288610579826892600,76.4574166666666667,1.8976158534177628
China,2008-07-01,76.32951,0.09999572477294741200,6.33306409753115691600,76.3296133333333333,1.7005292194016063
China,2008-08-01,76.25318,-0.10000064195355112300,4.96714080469065856200,76.2786500000000000,1.5373819561070815
China,2008-09-01,76.25318,0.00000000000000000000,4.65317326068532960900,76.2786233333333333,1.3246138153264852
China,2008-10-01,76.02442,-0.30000060325352988600,4.02712922341051765100,76.1769266666666667,1.0402276884511652
China,2008-11-01,75.41623,-0.79999294963381502900,2.47757562515193379400,75.8979433333333333,0.76391749833531028227
China,2008-12-01,75.2654,-0.19999673810266039600,1.26003597796440492900,75.5686833333333333,0.59811512481572753932
China,2009-01-01,75.94279,0.90000186008444783400,0.95984102267471532800,75.5414733333333333,0.52686402430711750874
China,2009-02-01,75.94279,0.00000000000000000000,-1.59858205578587891800,75.7169933333333333,0.43637307498512061264
China,2009-03-01,75.71496,-0.30000214635253721900,-1.20219822778454277800,75.8668466666666667,0.41787372431752633470
China,2009-04-01,75.56353,-0.20000010565943639100,-1.49830041667036009100,75.7404266666666667,0.38037816735454205088
China,2009-05-01,75.33684,-0.29999921920005590000,-1.39940452375053448000,75.5384433333333333,0.38824514015866081646
China,2009-06-01,74.96015,-0.50000769875667734400,-1.69580946440847250300,75.2868400000000000,0.44401640765820464182
China,2009-07-01,74.96015,0.00000000000000000000,-1.79401125462484955000,75.0857133333333333,0.45737445736010941503
China,2009-08-01,75.33495,0.49999899946838420100,-1.20418584510180427900,75.0850833333333333,0.42004447973254913232
China,2009-09-01,75.63628,0.39998699142960870100,-0.80901544040523949300,75.3104600000000000,0.36105191704555832100
China,2009-10-01,75.56251,-0.09753255977158051700,-0.60758109039174517900,75.5112466666666667,0.32370535150180803106
China,2009-11-01,75.7899,0.30092965413668762500,0.49547690198780819500,75.6628966666666667,0.33583799085160455420
