country,date,inflation_rate,mom_change,yoy_change,ma_3m,stddev_12m
China,2000-01-01,70.93649,,,70.9364900000000000,
China,2000-01-01,-0.2,-100.2819423402539400,,35.3682450000000000,50.3010944688090261
China,2000-01-02,71.8595,-36029.7500000000000000,,47.5319966666666667,41.3396978243072470
China,2000-01-02,0.7,-99.02587688475427744400,,24.1198333333333333,41.0806855113611551
China,2000-01-03,70.86146,10023.0657142857142900,,47.8069866666666667,38.8746935325579126
China,2000-01-03,-0.2,-100.2822408683083900,,23.7871533333333333,38.9565350923768630
China,2000-01-04,70.4441,-35322.0500000000000000,,47.0351866666666667,37.9147496117085962
China,2000-01-04,-0.3,-100.42586959021408464300,,23.3147000000000000,37.9679183237287987
China,2000-01-05,70.02296,-23440.9866666666666700,,46.7223533333333333,37.3322406069471598
China,2000-01-05,0.1,-99.85718969892161085400,,23.2743200000000000,37.3212415992693392
China,2000-01-06,69.38737,69287.3700000000000000,,46.5034433333333333,36.8573157414764687
China,2000-01-06,0.5,-99.27940776541898042800,,23.3291233333333333,36.8152544612292556
China,2000-01-07,68.97241,13694.4820000000000000,-2.76878655822976298900,46.2865933333333333,36.6466052525207140
China,2000-01-07,0.5,-99.27507245288369653900,-350.0000000000000000,23.3241366666666667,36.5856765711725280
China,2000-01-08,69.38317,13776.6340000000000000,-3.44607184853777162400,46.2851933333333333,36.3666593088100805
China,2000-01-08,0.3,-99.56761848730751275800,-57.14285714285714285700,23.3943900000000000,36.4011543691168536
China,2000-01-09,70.77847,23492.8233333333333300,-0.11711584830456499200,46.8205466666666667,36.3937283147096235
China,2000-01-09,0,-100.00000000000000000000,-100.00000000000000000000,23.6928233333333333,36.3761890790888682
China,2000-01-10,70.77827,,0.47437613653946888400,47.1855800000000000,36.4058993680770615
China,2000-01-10,0,-100.00000000000000000000,-100.00000000000000000000,23.5927566666666667,36.3795221672403994
China,2000-01-11,70.99095,,1.38238943340869909000,47.2564066666666667,36.4650667812560108
China,2000-01-11,1.3,-98.16878066852183271200,1200.0000000000000000,24.0969833333333333,36.3617355333573736
China,2000-01-12,71.06194,5366.3030769230769200,2.41336427652467588800,47.7842966666666667,36.5076153659565461
China,2000-01-12,0.4,-99.43711077969444684500,-20.00000000000000000000,24.2539800000000000,36.5163114615110197
China,2001-01-01,71.78772,17846.9300000000000000,4.08179154534400059400,47.7498866666666667,36.7600413937322586
China,2001-01-01,1.2,-98.32840491382091533200,140.0000000000000000,24.4625733333333333,36.6997731583584818
China,2001-01-02,71.8595,5888.2916666666666700,3.56906437108595643600,48.2824066666666667,36.9129472956774732
China,2001-01-02,0,-100.00000000000000000000,-100.00000000000000000000,24.3531666666666667,36.9393210070590468
China,2001-01-03,71.42835,,0.91818882210932222800,47.7626166666666667,36.9956241290230673
China,2001-01-03,0.8,-98.87999652798923676700,,24.0761166666666667,36.9257043029880659
China,2001-01-04,71.57121,8846.4012500000000000,1.12031559968900059300,47.9331866666666667,36.9943073197616713
China,2001-01-04,1.6,-97.76446423079894834800,,24.6570700000000000,36.8552532369522739
China,2001-01-05,71.21335,4350.8343750000000000,0.31327936870826492700,48.1281866666666667,36.8744082185661227
China,2001-01-05,1.7,-97.61280714922131875600,30.76923076923076923100,24.8377833333333333,36.8401711633950569
China,2001-01-06,70.3588,4038.7529411764705900,-0.98947481591411661400,47.7573833333333333,36.7802243129277429
China,2001-01-06,1.4,-98.01019915063929458700,250.0000000000000000,24.4862666666666667,36.6928662259153233
China,2001-01-07,70.007,4900.5000000000000000,-2.48053566821734970800,47.2552666666666667,36.5393286863397638
China,2001-01-07,1.5,-97.85735712143071407100,25.00000000000000000000,24.3023333333333333,36.5133768001313728
China,2001-01-08,70.077,4571.8000000000000000,-2.48053493275071493700,47.1946666666666667,36.3580605296843378
China,2001-01-08,1,-98.57299827332791072700,,24.1923333333333333,36.2691557770955079
China,2001-01-09,70.7077,6970.7700000000000000,-1.00891312763069565500,47.2615666666666667,36.2058008943104519
China,2001-01-09,-0.1,-100.14142731272548817200,-112.5000000000000000,23.8692333333333333,36.2861768839457234
China,2001-01-10,70.91982,-71019.8200000000000000,-0.91012852793742064700,47.1758400000000000,36.2284364598289403
China,2001-01-10,0.2,-99.71799138802100738600,-87.50000000000000000000,23.6732733333333333,36.3508599555179858
China,2001-01-11,70.77798,35288.9900000000000000,-0.61136008908442026700,47.2992666666666667,36.3124426755322417
China,2001-01-11,-0.3,-100.4238606414028800,-117.6470588235294100,23.5593266666666667,36.4869148695827500
China,2001-01-12,70.84876,-23716.2533333333333300,0.69637344582340801700,47.1089133333333333,36.5296624683343240
China,2001-01-12,-0.3,-100.4234371921258700,-121.42857142857142857100,23.4162533333333333,36.6772929268828771
China,2002-01-01,71.0613,-23787.1000000000000000,1.50599225791706543600,47.2033533333333333,36.7687597626080921
China,2002-01-01,-1,-101.4072357246490000,-166.6666666666666700,23.2537666666666667,36.9855639806294743
China,2002-01-02,71.84298,-7284.2980000000000000,2.52005650926837621500,47.3014266666666667,37.1396076633540064
China,2002-01-02,0,-100.00000000000000000000,-100.00000000000000000000,23.6143266666666667,37.2250096622896877
China,2002-01-03,70.90902,,0.28472146597895278700,47.5840000000000000,37.2424159198030139
China,2002-01-03,-0.8,-101.1282062564113800,700.0000000000000000,23.3696733333333333,37.3035815113495503
China,2002-01-04,70.6963,-8937.0375000000000000,-0.31517282474772214600,46.9351066666666667,37.2842549017790261
China,2002-01-04,-1.3,-101.8388515381993100,-750.0000000000000000,22.8654333333333333,37.4150175056015402
China,2002-01-05,70.48421,-5521.8623076923076900,-0.41505846874974391800,46.6268366666666667,37.3897121075806882
China,2002-01-05,-1.1,-101.5606332255124900,266.6666666666666700,22.6947366666666667,37.4593702672789101
China,2002-01-06,69.84985,-6449.9863636363636400,-1.40991881862152562700,46.4113533333333333,37.3737480137131047
China,2002-01-06,-0.8,-101.1453138410461900,166.6666666666666700,22.6499500000000000,37.4169689889466724
China,2002-01-07,69.3609,-8770.1125000000000000,-2.39286362619315999000,46.1369166666666667,37.2708685768508470
China,2002-01-07,-0.9,-101.2975610178068600,-10.00000000000000000000,22.5536333333333333,37.2621355479540383
